season,week,seasonType,startDateEastern,dayOfWeek,kickoffTimeStr,homeTeam,awayTeam,homeTeamRank,awayTeamRank,isRankedMatchup,stadium,capacity,city,state,neutralSite,isRivalry,conferenceGame,excitementIndex,lowest_price,average_price,listing_count,group_price_2,group_price_4,lowest_price_upper,lowest_price_lower
2025,6,regular,2025-10-04 19:00:00-04:00,Saturday,7:00 PM,Wyoming,UNLV,,23.0,False,Jonah Field at War Memorial Stadium,29181.0,Laramie,WY,False,False,True,,100,219,591,176,109,49,169
2025,6,regular,2025-10-04 19:00:00-04:00,Saturday,7:00 PM,Arkansas State,Texas State,,,False,Centennial Bank Stadium,30964.0,Jonesboro,AR,False,False,True,,145,220,889,149,394,29,131
2025,6,regular,2025-10-04 22:30:00-04:00,Saturday,10:30 PM,Fresno State,Nevada,,,False,Valley Children's Stadium,41031.0,Fresno,CA,False,False,True,,107,156,610,60,186,83,197
2025,7,regular,2025-10-08 19:30:00-04:00,Wednesday,7:30 PM,Middle Tennessee,Missouri State,,,False,"Johnny ""Red"" Floyd Stadium",31000.0,Murfreesboro,TN,False,False,False,,66,242,125,181,303,89,152
2025,7,regular,2025-10-08 20:00:00-04:00,Wednesday,8:00 PM,UTEP,Liberty,,,False,Sun Bowl Stadium,46670.0,El Paso,TX,False,False,True,,59,136,913,93,381,38,88
2025,7,regular,2025-10-09 00:00:00-04:00,Thursday,,Georgia Southern,Southern Miss,,,False,Allen E. Paulson Stadium,25000.0,Statesboro,GA,False,False,True,,50,215,375,79,349,24,171
2025,7,regular,2025-10-09 00:00:00-04:00,Thursday,,Tulane,East Carolina,,,False,Benson Field at Yulman Stadium,30000.0,New Orleans,LA,False,False,True,,56,238,600,129,371,34,150
2025,7,regular,2025-10-09 19:00:00-04:00,Thursday,7:00 PM,Kennesaw State,Louisiana Tech,,,False,Fifth Third Stadium,10200.0,Kennesaw[j],GA,False,False,True,,111,236,439,176,195,44,179
2025,7,regular,2025-10-09 20:00:00-04:00,Thursday,8:00 PM,Sam Houston,Jacksonville State,,,False,Elliott T. Bowers Stadium[O 1],14000.0,Huntsville,TX,False,False,True,,33,99,642,118,130,49,142
2025,7,regular,2025-10-10 19:30:00-04:00,Friday,7:30 PM,North Texas,South Florida,,,False,DATCU Stadium,30850.0,Denton,TX,False,False,True,,114,172,852,179,159,77,85
2025,7,regular,2025-10-10 21:00:00-04:00,Friday,9:00 PM,Washington,Rutgers,,,False,Alaska Airlines Field at Husky Stadium,70083.0,Seattle,WA,False,False,True,,68,210,943,193,318,76,142
2025,7,regular,2025-10-10 21:00:00-04:00,Friday,9:00 PM,Colorado State,Fresno State,,,False,Sonny Lubick Field at Canvas Stadium,41200.0,Fort Collins,CO,False,False,True,,124,110,558,91,173,69,91
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Marshall,Old Dominion,,,False,Joan C. Edwards Stadium,38019.0,Huntington,WV,False,False,True,,63,113,630,80,341,58,104
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Kansas State,TCU,,,False,Bill Snyder Family Football Stadium,50000.0,Manhattan,KS,False,False,True,,40,50,803,197,317,38,108
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Colorado,Iowa State,25.0,15.0,True,Folsom Field,50183.0,Boulder,CO,False,False,True,,43,184,363,120,121,50,107
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Cincinnati,UCF,,,False,Nippert Stadium,38088.0,Cincinnati,OH,False,True,True,,22,99,717,151,246,26,92
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Arizona,BYU,,13.0,False,Arizona Stadium,56029.0,Tucson,AZ,False,False,True,,61,188,797,50,285,44,198
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,SMU,Stanford,12.0,,False,Gerald J. Ford Stadium,32000.0,University Park[k],TX,False,False,True,,86,182,326,196,107,32,91
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Georgia Tech,Virginia Tech,,,False,Bobby Dodd Stadium at Hyundai Field,55000.0,Atlanta,GA,False,True,True,,129,172,995,98,342,48,151
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Florida State,Pittsburgh,,,False,Bobby Bowden Field at Doak S. Campbell Stadium,79560.0,Tallahassee,FL,False,False,True,,59,226,740,111,194,81,101
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Boston College,Clemson,,14.0,False,Alumni Stadium,44500.0,Newton[e],MA,False,True,True,,43,165,119,134,145,62,160
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Minnesota,Purdue,,,False,Huntington Bank Stadium,50805.0,Minneapolis,MN,False,False,True,,86,106,715,186,262,68,136
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,LSU,South Carolina,,19.0,False,Tiger Stadium,102321.0,Baton Rouge,LA,False,False,True,,133,196,366,169,367,71,129
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Tennessee,Arkansas,9.0,,False,Neyland Stadium,101915.0,Knoxville,TN,False,False,True,,67,58,119,170,229,59,194
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Western Michigan,Ball State,,,False,Waldo Stadium,30200.0,Kalamazoo,MI,False,False,True,,61,180,697,188,127,74,120
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Bowling Green,Toledo,,,False,Doyt L. Perry Stadium,24000.0,Bowling Green,OH,False,True,True,,127,115,404,95,135,24,134
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Eastern Michigan,Northern Illinois,,,False,Rynearson Stadium,30200.0,Ypsilanti,MI,False,False,True,,122,70,983,184,199,89,87
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Kent State,Massachusetts,,,False,Dix Stadium,25000.0,Kent,OH,False,False,False,,150,66,170,146,196,84,153
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Temple,Navy,,,False,Lincoln Financial Field,68532.0,Philadelphia,PA,False,False,True,,51,94,880,161,220,72,169
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,UTSA,Rice,,,False,Alamodome,65000.0,San Antonio,TX,False,False,True,,150,165,763,100,363,88,83
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Akron,Miami (OH),,,False,InfoCision Stadium–Summa Field,30000.0,Akron,OH,False,False,True,,52,224,757,93,169,36,198
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Auburn,Georgia,,6.0,False,Pat Dye Field at Jordan–Hare Stadium,88043.0,Auburn,AL,False,True,True,,63,235,216,181,310,32,130
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Florida Atlantic,UAB,,,False,Howard Schnellenberger Field at Flagler Credit Union Stadium,30000.0,Boca Raton,FL,False,False,True,,137,54,329,141,250,86,163
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Utah,Arizona State,,7.0,False,Rice–Eccles Stadium,51444.0,Salt Lake City,UT,False,False,True,,31,234,683,175,253,95,161
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Texas Tech,Kansas,,,False,Jones AT&T Stadium,60229.0,Lubbock,TX,False,False,True,,142,234,900,189,188,34,88
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Oklahoma State,Houston,,,False,Boone Pickens Stadium,60218.0,Stillwater,OK,False,False,True,,145,210,186,113,397,57,172
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Texas A&M,Florida,,,False,Kyle Field,102733.0,College Station,TX,False,False,True,,127,72,729,88,323,60,120
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Illinois,Ohio State,16.0,1.0,True,Memorial Stadium,60670.0,Champaign,IL,False,True,True,,88,198,761,174,390,80,179
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Penn State,Northwestern,5.0,,False,Beaver Stadium,106572.0,College Township[f],PA,False,False,True,,112,163,993,73,162,31,120
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Maryland,Nebraska,,,False,SECU Stadium,51802.0,College Park,MD,False,False,True,,42,143,507,194,299,27,94
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,USC,Michigan,,,False,Los Angeles Memorial Coliseum,77500.0,Los Angeles,CA,False,False,True,,118,193,799,139,153,58,127
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Wisconsin,Iowa,,,False,Camp Randall Stadium,76057.0,Madison,WI,False,True,True,,67,213,896,101,388,88,100
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Oregon,Indiana,3.0,10.0,True,Autzen Stadium,54000.0,Eugene,OR,False,False,True,,129,78,725,122,105,74,164
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Boise State,New Mexico,8.0,,False,Albertsons Stadium,36387.0,Boise,ID,False,False,True,,53,217,592,98,265,69,131
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Hawai'i,Utah State,,,False,,,,,False,False,True,,63,197,501,98,295,96,81
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Texas State,Troy,,,False,Jim Wacker Field at UFCU Stadium,30000.0,San Marcos,TX,False,False,True,,37,94,260,124,360,98,100
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Coastal Carolina,UL Monroe,,,False,Brooks Stadium,20000.0,Conway,SC,False,False,True,,127,128,809,117,204,77,161
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,Georgia State,App State,,,False,Center Parc Stadium,25000.0,Atlanta,GA,False,False,True,,60,162,535,61,291,46,93
2025,7,regular,2025-10-11 00:00:00-04:00,Saturday,,James Madison,Louisiana,,,False,Bridgeforth Stadium,24878.0,Harrisonburg,VA,False,False,True,,125,66,478,142,239,34,117
2025,7,regular,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,Missouri,Alabama,22.0,17.0,True,Faurot Field at Memorial Stadium,61620.0,Columbia,MO,False,False,True,,34,237,153,184,156,67,142
2025,7,regular,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,Army,Charlotte,21.0,,False,Blaik Field at Michie Stadium,38000.0,West Point,NY,False,False,True,,35,73,453,94,322,48,136
2025,7,regular,2025-10-11 12:00:00-04:00,Saturday,12:00 PM,Michigan State,UCLA,,,False,Spartan Stadium,75005.0,East Lansing,MI,False,False,True,,58,217,372,153,147,38,164
2025,7,regular,2025-10-11 12:45:00-04:00,Saturday,12:45 PM,Ole Miss,Washington State,11.0,,False,,,,,False,False,False,,59,226,858,68,155,96,160
2025,7,regular,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,Oregon State,Wake Forest,,,False,Reser Stadium,35548.0,Corvallis,OR,False,False,False,,120,191,762,50,199,68,183
2025,7,regular,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,Notre Dame,NC State,2.0,,False,Notre Dame Stadium,77622.0,Notre Dame,IN,False,False,False,,27,75,960,63,117,68,130
2025,7,regular,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,Texas,Oklahoma,4.0,,False,Darrell K Royal–Texas Memorial Stadium,100119.0,Austin,TX,True,True,True,,123,82,714,119,387,69,172
2025,7,regular,2025-10-11 15:30:00-04:00,Saturday,3:30 PM,UNLV,Air Force,23.0,,False,Allegiant Stadium,65000.0,Paradise[d],NV,False,False,True,,139,170,502,124,400,53,119
2025,7,regular,2025-10-11 19:00:00-04:00,Saturday,7:00 PM,Wyoming,San José State,,,False,Jonah Field at War Memorial Stadium,29181.0,Laramie,WY,False,False,True,,93,84,401,84,124,68,157
2025,7,regular,2025-10-11 22:30:00-04:00,Saturday,10:30 PM,Nevada,San Diego State,,,False,Mackay Stadium,27000.0,Reno,NV,False,False,True,,71,211,711,63,256,21,131
2025,8,regular,2025-10-14 19:00:00-04:00,Tuesday,7:00 PM,Liberty,New Mexico State,,,False,Arthur L. Williams Stadium,25000.0,Lynchburg,VA,False,False,True,,23,62,463,131,232,74,88
2025,8,regular,2025-10-14 19:30:00-04:00,Tuesday,7:30 PM,South Alabama,Arkansas State,,,False,Hancock Whitney Stadium,25450.0,Mobile,AL,False,False,True,,25,163,238,181,186,69,183
2025,8,regular,2025-10-14 20:00:00-04:00,Tuesday,8:00 PM,Western Kentucky,Florida International,,,False,Houchens Industries–L. T. Smith Stadium at Jimmy Feix Field,22113.0,Bowling Green,KY,False,False,True,,64,154,405,61,380,90,98
2025,8,regular,2025-10-15 19:00:00-04:00,Wednesday,7:00 PM,Jacksonville State,Delaware,,,False,Burgess–Snow Field at AmFirst Stadium,22500.0,Jacksonville,AL,False,False,False,,116,187,450,166,188,50,151
2025,8,regular,2025-10-15 19:00:00-04:00,Wednesday,7:00 PM,Sam Houston,UTEP,,,False,Elliott T. Bowers Stadium[O 1],14000.0,Huntsville,TX,False,False,True,,55,217,291,85,146,92,171
2025,8,regular,2025-10-16 19:30:00-04:00,Thursday,7:30 PM,East Carolina,Tulsa,,,False,Bagwell Field at Dowdy–Ficklen Stadium,51000.0,Greenville,NC,False,False,True,,37,96,647,123,330,80,162
2025,8,regular,2025-10-17 19:00:00-04:00,Friday,7:00 PM,Miami,Louisville,18.0,,False,Fred C. Yager Stadium,24286.0,Oxford,OH,False,False,True,,61,123,153,56,322,21,84
2025,8,regular,2025-10-17 19:00:00-04:00,Friday,7:00 PM,Miami,Louisville,18.0,,False,Hard Rock Stadium,65326.0,Miami Gardens,FL,False,False,True,,144,147,975,184,352,53,190
2025,8,regular,2025-10-17 20:00:00-04:00,Friday,8:00 PM,Minnesota,Nebraska,,,False,Huntington Bank Stadium,50805.0,Minneapolis,MN,False,True,True,,87,136,371,132,147,68,82
2025,8,regular,2025-10-17 21:00:00-04:00,Friday,9:00 PM,Utah State,San José State,,,False,,,,,False,False,True,,132,192,302,98,244,56,136
2025,8,regular,2025-10-17 22:30:00-04:00,Friday,10:30 PM,California,North Carolina,,,False,California Memorial Stadium,62717.0,Berkeley,CA,False,False,True,,72,209,790,140,213,89,182
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Houston,Arizona,,,False,John O'Quinn Field at Space City Financial Stadium,40000.0,Houston,TX,False,False,True,,63,177,952,59,327,84,170
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Vanderbilt,LSU,,,False,FirstBank Stadium,28500.0,Nashville,TN,False,False,True,,86,140,849,82,353,83,104
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Georgia Southern,Georgia State,,,False,Allen E. Paulson Stadium,25000.0,Statesboro,GA,False,True,True,,33,205,301,186,343,46,100
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,James Madison,Old Dominion,,,False,Bridgeforth Stadium,24878.0,Harrisonburg,VA,False,True,True,,104,77,302,161,217,60,105
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Marshall,Texas State,,,False,Joan C. Edwards Stadium,38019.0,Huntington,WV,False,False,True,,139,226,253,115,233,31,144
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,UL Monroe,Troy,,,False,,,,,False,False,True,,139,169,133,134,113,100,126
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Louisiana,Southern Miss,,,False,Cajun Field,41426.0,Lafayette,LA,False,False,True,,82,97,338,190,135,68,124
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Boise State,UNLV,8.0,23.0,True,Albertsons Stadium,36387.0,Boise,ID,False,False,True,,126,69,495,57,352,67,177
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,UAB,Memphis,,24.0,False,Protective Stadium,47100.0,Birmingham,AL,False,True,True,,114,125,876,84,173,76,114
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Tulane,Army,,21.0,False,Benson Field at Yulman Stadium,30000.0,New Orleans,LA,False,False,True,,63,55,945,124,149,41,110
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Charlotte,Temple,,,False,McColl–Richardson Field at Jerry Richardson Stadium,15314.0,Charlotte,NC,False,False,True,,67,206,919,54,246,52,133
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,South Florida,Florida Atlantic,,,False,Raymond James Stadium,65857.0,Tampa,FL,False,False,True,,119,221,158,53,367,55,195
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Northwestern,Purdue,,,False,Northwestern Medicine Field at Martin Stadium[O 2],12023.0,Evanston,IL,True,False,True,,123,82,913,92,209,55,92
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Miami (OH),Eastern Michigan,,,False,,,,,False,False,True,,135,235,709,53,277,57,80
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Bowling Green,Central Michigan,,,False,Doyt L. Perry Stadium,24000.0,Bowling Green,OH,False,False,True,,44,247,796,140,317,60,104
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Massachusetts,Buffalo,,,False,,,,,False,False,False,,79,120,135,57,177,100,154
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Toledo,Kent State,,,False,Glass Bowl,26038.0,Toledo,OH,False,False,True,,101,161,619,168,293,30,153
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,South Carolina,Oklahoma,19.0,,False,Williams–Brice Stadium,77559.0,Columbia,SC,False,False,True,,119,161,625,197,249,93,191
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Kentucky,Texas,,4.0,False,Kroger Field at C.M. Newton Grounds,61000.0,Lexington,KY,False,False,True,,55,150,964,102,118,69,99
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,App State,Coastal Carolina,,,False,,,,,False,False,True,,107,120,775,151,348,97,154
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Georgia,Ole Miss,6.0,11.0,True,Sanford Stadium,92746.0,Athens,GA,False,False,True,,44,66,246,83,156,64,185
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,New Mexico,Nevada,,,False,University Stadium,39224.0,Albuquerque,NM,False,False,True,,70,158,522,95,386,94,106
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Colorado State,Hawai'i,,,False,Sonny Lubick Field at Canvas Stadium,41200.0,Fort Collins,CO,False,False,True,,77,135,655,82,113,59,121
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Florida,Mississippi State,,,False,Steve Spurrier-Florida Field at Ben Hill Griffin Stadium,88548.0,Gainesville,FL,False,False,True,,124,133,934,182,349,34,88
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Auburn,Missouri,,22.0,False,Pat Dye Field at Jordan–Hare Stadium,88043.0,Auburn,AL,False,False,True,,63,161,644,150,286,87,187
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Arkansas,Texas A&M,,,False,"Donald W. Reynolds Razorback Stadium, Frank Broyles Field",76212.0,Fayetteville,AR,False,True,True,,85,236,619,71,130,63,97
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Indiana,Michigan State,10.0,,False,Memorial Stadium,52959.0,Bloomington,IN,False,True,True,,148,113,223,180,364,52,81
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Wisconsin,Ohio State,,1.0,False,Camp Randall Stadium,76057.0,Madison,WI,False,False,True,,52,222,456,50,167,36,193
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Rutgers,Oregon,,3.0,False,SHI Stadium,52454.0,Piscataway,NJ,False,False,True,,96,56,549,175,314,58,165
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Iowa,Penn State,,5.0,False,Kinnick Stadium,69250.0,Iowa City,IA,False,False,True,,67,232,834,82,230,53,141
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Michigan,Washington,,,False,Michigan Stadium,107601.0,Ann Arbor,MI,False,False,True,,23,146,835,72,208,77,169
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,UCLA,Maryland,,,False,Rose Bowl Stadium,89702.0,Pasadena,CA,False,False,True,,83,81,592,174,381,64,105
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Clemson,SMU,14.0,12.0,True,Frank Howard Field at Clemson Memorial Stadium,81500.0,Clemson,SC,False,False,True,,98,52,806,88,236,99,114
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Duke,Georgia Tech,,,False,Brooks Field at Wallace Wade Stadium,35018.0,Durham,NC,False,False,True,,139,100,204,168,268,73,170
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Syracuse,Pittsburgh,20.0,,False,JMA Wireless Dome,42784.0,Syracuse,NY,False,True,True,,99,155,899,94,351,46,164
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Boston College,UConn,,,False,Alumni Stadium,44500.0,Newton[e],MA,False,False,False,,35,178,923,63,270,59,177
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Arizona State,Texas Tech,7.0,,False,"Frank Kush Field, Home of the ASU Sun Devils/Mountain America Stadium",56232.0,Tempe,AZ,False,False,True,,47,236,309,93,253,78,180
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,BYU,Utah,13.0,,False,LaVell Edwards Stadium,63470.0,Provo,UT,False,True,True,,68,231,679,174,114,36,140
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Alabama,Tennessee,17.0,9.0,True,Saban Field at Bryant–Denny Stadium,100077.0,Tuscaloosa,AL,False,True,True,,84,241,521,161,119,60,186
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Oklahoma State,Cincinnati,,,False,Boone Pickens Stadium,60218.0,Stillwater,OK,False,False,True,,81,207,201,192,152,55,158
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,TCU,Baylor,,,False,Amon G. Carter Stadium,45000.0,Fort Worth,TX,False,True,True,,45,177,951,102,179,99,80
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,UCF,West Virginia,,,False,Acrisure Bounce House,44206.0,Orlando[c],FL,False,False,True,,34,168,220,63,184,23,90
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,North Texas,UTSA,,,False,DATCU Stadium,30850.0,Denton,TX,False,False,True,,147,134,139,151,274,26,191
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Ball State,Akron,,,False,Scheumann Stadium,22500.0,Muncie,IN,False,False,True,,137,96,128,193,189,88,193
2025,8,regular,2025-10-18 00:00:00-04:00,Saturday,,Ohio,Northern Illinois,,,False,Frank Solich Field at Peden Stadium,24000.0,Athens,OH,False,False,True,,23,95,164,52,262,75,147
2025,8,regular,2025-10-18 15:30:00-04:00,Saturday,3:30 PM,Air Force,Wyoming,,,False,Falcon Stadium,39441.0,USAF Academy[i],CO,False,False,True,,148,55,908,59,195,56,184
2025,8,regular,2025-10-18 18:30:00-04:00,Saturday,6:30 PM,Virginia,Washington State,,,False,"Carl Smith Center, Home of David A. Harrison III Field at Scott Stadium",61500.0,Charlottesville[g],VA,False,False,False,,38,177,836,143,269,23,110
2025,8,regular,2025-10-18 19:30:00-04:00,Saturday,7:30 PM,Notre Dame,USC,2.0,,False,Notre Dame Stadium,77622.0,Notre Dame,IN,False,True,False,,147,233,302,85,157,53,98
2025,8,regular,2025-10-18 22:00:00-04:00,Saturday,10:00 PM,Oregon State,Lafayette,,,False,Reser Stadium,35548.0,Corvallis,OR,False,False,False,,94,87,370,171,317,30,88
2025,8,regular,2025-10-18 22:30:00-04:00,Saturday,10:30 PM,Stanford,Florida State,,,False,Stanford Stadium,50424.0,Stanford,CA,False,False,True,,68,52,491,196,273,27,97
2025,9,regular,2025-10-21 19:00:00-04:00,Tuesday,7:00 PM,Florida International,Kennesaw State,,,False,,,,,True,False,True,,48,169,653,107,359,49,156
2025,9,regular,2025-10-21 19:30:00-04:00,Tuesday,7:30 PM,Louisiana Tech,Western Kentucky,,,False,Joe Aillet Stadium,28109.0,Ruston,LA,False,False,True,,98,239,307,187,121,39,152
2025,9,regular,2025-10-22 19:30:00-04:00,Wednesday,7:30 PM,Delaware,Middle Tennessee,,,False,Delaware Stadium,18309.0,Newark,DE,False,False,False,,128,167,674,130,145,90,104
2025,9,regular,2025-10-22 21:00:00-04:00,Wednesday,9:00 PM,New Mexico State,Missouri State,,,False,Aggie Memorial Stadium,30343.0,Las Cruces,NM,False,False,False,,44,158,798,128,151,59,112
2025,9,regular,2025-10-23 19:30:00-04:00,Thursday,7:30 PM,Georgia State,South Alabama,,,False,Center Parc Stadium,25000.0,Atlanta,GA,False,False,True,,138,118,668,131,278,89,172
2025,9,regular,2025-10-24 19:00:00-04:00,Friday,7:00 PM,Charlotte,North Texas,,,False,McColl–Richardson Field at Jerry Richardson Stadium,15314.0,Charlotte,NC,False,False,True,,139,225,457,62,368,36,84
2025,9,regular,2025-10-24 19:30:00-04:00,Friday,7:30 PM,Virginia Tech,California,,,False,Lane Stadium/Worsham Field,66233.0,Blacksburg,VA,False,False,True,,122,69,594,194,279,61,92
2025,9,regular,2025-10-24 22:00:00-04:00,Friday,10:00 PM,Nevada,Boise State,,8.0,False,Mackay Stadium,27000.0,Reno,NV,False,True,True,,80,182,127,124,212,95,103
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Buffalo,Akron,,,False,UB Stadium,25013.0,Amherst[m],NY,False,False,True,,99,214,301,83,377,96,165
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Eastern Michigan,Ohio,,,False,Rynearson Stadium,30200.0,Ypsilanti,MI,False,False,True,,22,161,133,67,127,74,130
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Tulsa,Temple,,,False,Skelly Field at H. A. Chapman Stadium,30000.0,Tulsa,OK,False,False,True,,56,224,590,177,246,55,91
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Texas Tech,Oklahoma State,,,False,Jones AT&T Stadium,60229.0,Lubbock,TX,False,False,True,,127,65,826,183,206,85,81
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Kansas,Kansas State,,,False,David Booth Kansas Memorial Stadium,50071.0,Lawrence,KS,False,True,True,,101,138,671,159,391,51,160
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Northern Illinois,Ball State,,,False,,,,,False,True,True,,104,220,462,131,113,77,107
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Old Dominion,App State,,,False,Kornblau Field at S.B. Ballard Stadium,21944.0,Norfolk,VA,False,False,True,,40,184,236,56,132,20,98
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Arkansas State,Georgia Southern,,,False,Centennial Bank Stadium,30964.0,Jonesboro,AR,False,False,True,,31,226,417,134,334,78,189
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Southern Miss,UL Monroe,,,False,Carlisle-Faulkner Field at M.M. Roberts Stadium,36000.0,Hattiesburg,MS,False,False,True,,105,59,168,91,250,32,132
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Troy,Louisiana,,,False,Veterans Memorial Stadium at Larry Blakeney Field,30470.0,Troy,AL,False,False,True,,31,220,603,126,168,74,130
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Kent State,Bowling Green,,,False,Dix Stadium,25000.0,Kent,OH,False,True,True,,26,143,626,61,385,61,160
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Central Michigan,Massachusetts,,,False,Kramer/Deromedi Field at Kelly/Shorts Stadium,30255.0,Mount Pleasant,MI,False,False,False,,109,164,485,115,250,56,160
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Miami (OH),Western Michigan,,,False,,,,,False,False,True,,86,140,848,101,256,39,149
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Fresno State,San Diego State,,,False,Valley Children's Stadium,41031.0,Fresno,CA,False,True,True,,118,151,646,118,212,59,84
2025,9,regular,2025-10-25 00:00:00-04:00,Saturday,,Rice,UConn,,,False,Rice Stadium,47000.0,Houston,TX,False,False,False,,97,202,820,160,305,94,95
